frame,site,drive,pose,landing_x,landing_y,landing_z,northing,easting,planetocentric_latitude,planetodetic_latitude,longitude,elevation,map_pixel_line,map_pixel_sample,dem_pixel_line,dem_pixel_sample,roll,pitch,yaw,quat_s,quat_v1,quat_v2,quat_v3,sclk,sol
ROVER,36,506,-1,-3384.805,-3282.963,-29.172,-275424.073,8143528.260,-4.646570705,-4.701511016,137.386247424,-4471.828,15640.29,9961.04,3911.00,2490.77,4.502,14.294,64.181,0.842576440,-0.033025800,0.126030920,0.522580560,456526776,665
ROVER,36,512,-1,-3385.654,-3284.672,-28.778,-275424.922,8143526.551,-4.646585031,-4.701525510,137.386218586,-4472.222,15643.69,9954.20,3911.85,2489.06,4.699,10.920,64.188,0.844695500,-0.015940262,0.102226730,0.525152440,456526867,665
ROVER,36,518,-1,-3386.488,-3286.410,-28.480,-275425.756,8143524.813,-4.646599091,-4.701539735,137.386189277,-4472.520,15647.02,9947.25,3912.68,2487.32,4.484,9.016,65.147,0.841106100,-0.009418305,0.087180330,0.533714700,456526927,665
ROVER,36,524,-1,-3387.339,-3288.147,-28.235,-275426.607,8143523.076,-4.646613456,-4.701554268,137.386159972,-4472.765,15650.43,9940.30,3913.53,2485.58,4.011,7.387,63.241,0.850430670,-0.004016983,0.073134266,0.520963500,456526984,665
ROVER,36,530,-1,-3388.235,-3289.868,-28.049,-275427.503,8143521.355,-4.646628577,-4.701569567,137.386130927,-4472.951,15654.01,9933.42,3914.43,2483.86,2.553,5.605,62.093,0.856073800,-0.006148763,0.053357806,0.514055250,456527041,665
ROVER,36,536,-1,-3389.171,-3291.573,-27.904,-275428.439,8143519.650,-4.646644360,-4.701585535,137.386102167,-4473.096,15657.76,9926.60,3915.36,2482.16,1.401,5.468,61.648,0.858002700,-0.013946843,0.047214173,0.511280360,456527098,665
ROVER,36,542,-1,-3389.392,-3291.974,-27.869,-275428.660,8143519.249,-4.646648097,-4.701589315,137.386095401,-4473.131,15658.64,9925.00,3915.59,2481.76,1.567,5.214,65.949,0.838304400,-0.013296350,0.045586930,0.543130500,456527143,665
ROVER,36,548,-1,-3389.799,-3292.858,-27.809,-275429.067,8143518.365,-4.646654951,-4.701596250,137.386080493,-4473.191,15660.27,9921.46,3915.99,2480.87,1.357,3.788,65.904,0.838819900,-0.008045930,0.034171040,0.543276000,456527215,665
ROVER,36,560,-1,-3391.420,-3296.403,-27.770,-275430.688,8143514.820,-4.646682307,-4.701623926,137.386020683,-4473.230,15666.75,9907.28,3917.61,2477.33,0.667,-1.114,66.381,0.836769500,0.010195440,-0.004951729,0.547437970,456527330,665
ROVER,36,566,-1,-3392.205,-3298.185,-27.881,-275431.473,8143513.038,-4.646695539,-4.701637314,137.385990625,-4473.119,15669.89,9900.15,3918.40,2475.55,-0.553,-2.865,67.184,0.832796800,0.009813742,-0.023489780,0.552993200,456527387,665
ROVER,36,572,-1,-3392.962,-3299.981,-27.905,-275432.230,8143511.242,-4.646708309,-4.701650233,137.385960322,-4473.095,15672.92,9892.97,3919.15,2473.75,1.295,2.589,67.804,0.829870200,-0.003222144,0.025055928,0.557384250,456527445,665
ROVER,36,584,-1,-3394.474,-3303.568,-27.672,-275433.742,8143507.655,-4.646733831,-4.701676054,137.385899808,-4473.328,15678.97,9878.62,3920.67,2470.16,2.175,3.191,67.578,0.830912950,0.000285565,0.033687890,0.555381600,456527562,665
ROVER,36,590,-1,-3395.233,-3305.363,-27.604,-275434.501,8143505.860,-4.646746638,-4.701689011,137.385869528,-4473.396,15682.01,9871.44,3921.43,2468.37,1.273,2.451,67.525,0.831237600,-0.002650785,0.023953775,0.555394650,456527620,665
ROVER,36,596,-1,-3395.994,-3307.157,-27.541,-275435.262,8143504.066,-4.646759461,-4.701701985,137.385839252,-4473.459,15685.05,9864.26,3922.19,2466.57,1.644,2.254,67.231,0.832678700,0.001057470,0.024315447,0.553221340,456527677,665
ROVER,36,602,-1,-3396.849,-3309.168,-27.460,-275436.117,8143502.055,-4.646773901,-4.701716594,137.385805327,-4473.540,15688.47,9856.22,3923.04,2464.56,2.734,4.458,67.187,0.832628850,-0.001659420,0.045581587,0.551950000,456527752,665
ROVER,36,608,-1,-3397.048,-3309.612,-27.423,-275436.316,8143501.611,-4.646777253,-4.701719985,137.385797848,-4473.577,15689.26,9854.45,3923.24,2464.12,2.732,4.008,66.912,0.834022300,0.000598518,0.042301908,0.550106400,456527779,665
ROVER,36,614,-1,-3397.833,-3311.394,-27.348,-275437.101,8143499.829,-4.646790498,-4.701733385,137.385767784,-4473.652,15692.40,9847.32,3924.03,2462.34,1.826,1.564,66.094,0.838157900,0.005914827,0.020124974,0.545024160,456527879,665
ROVER,36,620,-1,-3398.648,-3313.165,-27.377,-275437.916,8143498.058,-4.646804244,-4.701747292,137.385737903,-4473.623,15695.66,9840.23,3924.84,2460.57,-0.232,-1.123,65.351,0.841710400,0.003584999,-0.009338129,0.539836650,456527940,665
ROVER,36,626,-1,-3399.488,-3314.924,-27.405,-275438.756,8143496.299,-4.646818413,-4.701761627,137.385708222,-4473.595,15699.02,9833.20,3925.68,2458.81,-1.487,0.487,64.595,0.845178370,-0.013240823,-0.003344809,0.534309860,456527997,665
ROVER,36,632,-1,-3400.329,-3316.682,-27.439,-275439.597,8143494.541,-4.646832602,-4.701775983,137.385678558,-4473.561,15702.39,9826.16,3926.52,2457.05,-0.508,2.049,64.969,0.843351100,-0.013345232,0.012700711,0.537047000,456528055,665
ROVER,36,638,-1,-3401.147,-3318.452,-27.450,-275440.415,8143492.771,-4.646846402,-4.701789944,137.385648698,-4473.550,15705.66,9819.08,3927.34,2455.28,0.258,0.788,65.698,0.840089900,-0.001839277,0.007001109,0.542398870,456528115,665
ROVER,36,644,-1,-3401.987,-3320.212,-27.425,-275441.255,8143491.011,-4.646860573,-4.701804281,137.385619014,-4473.575,15709.02,9812.04,3928.18,2453.52,2.817,2.305,64.518,0.845482470,0.010047883,0.030116410,0.533058600,456528171,665
ROVER,36,650,-1,-3402.841,-3321.964,-27.403,-275442.109,8143489.259,-4.646874988,-4.701818866,137.385589449,-4473.597,15712.44,9805.03,3929.03,2451.77,2.975,0.121,64.254,0.846602200,0.021420868,0.014697868,0.531591800,456528229,665
ROVER,36,656,-1,-3403.712,-3323.708,-27.459,-275442.980,8143487.515,-4.646889674,-4.701833723,137.385560028,-4473.541,15715.92,9798.06,3929.90,2450.02,1.881,-0.792,63.584,0.849770300,0.017593186,0.002776830,0.526852200,456528287,665
ROVER,36,662,-1,-3404.594,-3325.445,-27.554,-275443.862,8143485.778,-4.646904559,-4.701848783,137.385530736,-4473.446,15719.45,9791.11,3930.79,2448.29,1.828,-1.072,63.827,0.848622300,0.018483166,0.000488668,0.528676000,456528346,665
ROVER,36,668,-1,-3405.463,-3327.187,-27.660,-275444.731,8143484.036,-4.646919223,-4.701863619,137.385501343,-4473.340,15722.93,9784.14,3931.66,2446.54,0.397,-2.953,63.917,0.848098500,0.016574778,-0.020031840,0.529200260,456528404,665
ROVER,36,674,-1,-3405.675,-3327.626,-27.680,-275444.943,8143483.597,-4.646922797,-4.701867235,137.385493932,-4473.320,15723.77,9782.39,3931.87,2446.10,0.383,-2.758,66.640,0.835323600,0.016011558,-0.018274229,0.549221500,456528441,665
ROVER,36,680,-1,-3406.456,-3329.411,-27.736,-275445.724,8143481.812,-4.646935970,-4.701880562,137.385463828,-4473.264,15726.90,9775.25,3932.65,2444.32,0.184,-0.166,67.164,0.833092630,0.002138326,-0.000320711,0.553129260,456528550,665
ROVER,36,686,-1,-3407.232,-3331.198,-27.798,-275446.500,8143480.025,-4.646949058,-4.701893804,137.385433668,-4473.202,15730.00,9768.10,3933.42,2442.53,1.670,-2.543,66.374,0.836417440,0.024337534,-0.010592869,0.547449900,456528608,665
ROVER,36,692,-1,-3408.032,-3332.975,-27.848,-275447.300,8143478.248,-4.646962552,-4.701907456,137.385403690,-4473.152,15733.20,9760.99,3934.22,2440.76,2.001,2.239,66.614,0.835640400,0.003862021,0.025906716,0.548652100,456528666,665
ROVER,36,698,-1,-3408.829,-3334.754,-27.852,-275448.097,8143476.469,-4.646976012,-4.701921073,137.385373680,-4473.148,15736.39,9753.88,3935.02,2438.98,2.423,-1.538,66.464,0.836039200,0.025037140,0.000357491,0.548098000,456528724,665
ROVER,36,704,-1,-3409.607,-3336.539,-27.958,-275448.875,8143474.684,-4.646989135,-4.701934350,137.385343568,-4473.042,15739.50,9746.74,3935.80,2437.19,2.515,-2.188,68.119,0.827869830,0.028870320,-0.003520909,0.560165760,456528784,665
ROVER,36,710,-1,-3410.339,-3338.344,-28.056,-275449.607,8143472.879,-4.647001479,-4.701946838,137.385313121,-4472.944,15742.43,9739.52,3936.53,2435.39,5.656,-2.277,67.594,0.829290200,0.052032510,0.010943471,0.556282900,456528840,665
ROVER,36,716,-1,-3411.086,-3340.142,-28.156,-275450.354,8143471.081,-4.647014077,-4.701959584,137.385282779,-4472.844,15745.42,9732.32,3937.28,2433.59,4.221,-3.118,67.929,0.827953700,0.045719880,-0.001987464,0.558926100,456528898,665
ROVER,36,722,-1,-3411.828,-3341.940,-28.295,-275451.096,8143469.283,-4.647026597,-4.701972251,137.385252454,-4472.705,15748.38,9725.13,3938.02,2431.79,3.017,-1.423,69.257,0.822320300,0.028713254,0.004748038,0.568280160,456528956,665
ROVER,36,728,-1,-3412.556,-3343.742,-28.442,-275451.824,8143467.481,-4.647038888,-4.701984686,137.385222054,-4472.558,15751.30,9717.93,3938.75,2429.99,0.423,-4.442,67.869,0.828968200,0.024692707,-0.030091846,0.557939470,456529015,665
ROVER,36,734,-1,-3413.309,-3345.538,-28.482,-275452.577,8143465.685,-4.647051590,-4.701997536,137.385191753,-4472.518,15754.31,9710.74,3939.50,2428.19,-2.065,3.736,67.074,0.832627500,-0.033017760,0.017216537,0.552580240,456529073,665
ROVER,36,740,-1,-3413.502,-3345.987,-28.465,-275452.770,8143465.236,-4.647054834,-4.702000818,137.385184173,-4472.535,15755.08,9708.94,3939.69,2427.74,-2.454,4.076,66.698,0.834198800,-0.037425400,0.017934421,0.549900050,456529108,665
ROVER,36,746,-1,-3414.265,-3347.777,-28.365,-275453.533,8143463.446,-4.647067717,-4.702013852,137.385153969,-4472.635,15758.13,9701.78,3940.46,2425.95,-2.051,3.604,67.603,0.830113200,-0.032358587,0.016175797,0.556420150,456529209,665
ROVER,36,752,-1,-3415.017,-3349.575,-28.293,-275454.285,8143461.648,-4.647080395,-4.702026679,137.385123638,-4472.707,15761.14,9694.59,3941.21,2424.16,-1.348,2.735,67.655,0.830264570,-0.023053866,0.013281181,0.556734100,456529268,665
ROVER,36,758,-1,-3415.761,-3351.376,-28.231,-275455.029,8143459.847,-4.647092952,-4.702039383,137.385093249,-4472.769,15764.12,9687.39,3941.95,2422.35,-0.682,2.139,67.925,0.829180060,-0.015364902,0.012153993,0.558638200,456529326,665
ROVER,36,764,-1,-3416.653,-3353.531,-28.184,-275455.921,8143457.692,-4.647108003,-4.702054610,137.385056895,-4472.816,15767.68,9678.77,3942.85,2420.20,0.218,1.856,67.688,0.830462600,-0.007437044,0.014511513,0.556835700,456529396,665
ROVER,36,770,-1,-3416.653,-3353.531,-28.184,-275455.921,8143457.692,-4.647108003,-4.702054610,137.385056895,-4472.816,15767.68,9678.77,3942.85,2420.20,-0.735,2.214,11.439,0.994803370,-0.008306499,0.018584792,0.099759170,456529450,665
ROVER,36,776,-1,-3418.568,-3353.901,-28.183,-275457.836,8143457.322,-4.647140301,-4.702087287,137.385050650,-4472.817,15775.34,9677.29,3944.76,2419.83,-0.520,0.688,11.872,0.994606600,-0.005135214,0.005500378,0.103445740,456529518,665
ROVER,36,782,-1,-3420.480,-3354.277,-28.118,-275459.748,8143456.946,-4.647172561,-4.702119925,137.385044321,-4472.882,15782.99,9675.79,3946.67,2419.45,0.129,3.497,11.261,0.994714440,-0.001869920,0.030475445,0.098035336,456529575,665
ROVER,36,788,-1,-3422.396,-3354.633,-28.049,-275461.664,8143456.590,-4.647204883,-4.702152625,137.385038311,-4472.951,15790.65,9674.36,3948.59,2419.10,-1.519,2.775,10.756,0.995188240,-0.015461843,0.022861876,0.094014056,456529633,665
ROVER,36,794,-1,-3424.315,-3354.976,-28.018,-275463.583,8143456.247,-4.647237261,-4.702185384,137.385032515,-4472.982,15798.33,9672.99,3950.51,2418.75,-2.719,1.456,10.594,0.995341060,-0.024797840,0.010457932,0.092584590,456529690,665
ROVER,36,800,-1,-3426.397,-3355.346,-27.979,-275465.665,8143455.877,-4.647272386,-4.702220920,137.385026286,-4473.021,15806.66,9671.51,3952.59,2418.38,-1.036,2.799,10.613,0.995356400,-0.011256385,0.023479033,0.092670140,456529757,665
ROVER,36,806,-1,-3426.397,-3355.346,-27.979,-275465.665,8143455.877,-4.647272386,-4.702220920,137.385026286,-4473.021,15806.66,9671.51,3952.59,2418.38,0.881,-0.810,-173.752,0.054550110,-0.006640876,-0.008062168,-0.998456400,456529915,665
ROVER,36,812,-1,-3428.298,-3355.545,-27.932,-275467.566,8143455.678,-4.647304459,-4.702253369,137.385022927,-4473.068,15814.26,9670.71,3954.49,2418.19,-1.225,-1.531,-173.533,0.056253918,-0.013938905,0.009916069,-0.998269900,456530166,665
ROVER,36,818,-1,-3428.829,-3355.593,-27.913,-275468.097,8143455.630,-4.647313413,-4.702262427,137.385022121,-4473.087,15816.39,9670.52,3955.02,2418.14,-1.516,-1.847,-174.155,0.050761737,-0.016770694,0.012386841,-0.998493130,456530209,665
ROVER,36,824,-1,-3429.307,-3355.683,-27.895,-275468.575,8143455.540,-4.647321474,-4.702270583,137.385020593,-4473.105,15818.30,9670.16,3955.50,2418.05,-2.019,-1.246,-163.616,0.142270620,-0.013266580,0.015885027,-0.989611400,456530440,665
ROVER,36,830,-1,-3429.765,-3355.846,-27.882,-275469.033,8143455.377,-4.647329210,-4.702278410,137.385017843,-4473.118,15820.13,9669.51,3955.96,2417.88,-2.438,-0.572,-156.176,0.206255120,-0.009273063,0.019788537,-0.978254200,456530474,665
ROVER,36,836,-1,-3430.216,-3356.029,-27.873,-275469.484,8143455.194,-4.647336817,-4.702286106,137.385014761,-4473.127,15821.94,9668.78,3956.41,2417.70,-1.860,-0.380,-159.106,0.181251020,-0.006203566,0.015357525,-0.983297350,456530507,665
ROVER,36,842,-1,-3430.651,-3356.246,-27.870,-275469.919,8143454.977,-4.647344157,-4.702293532,137.385011101,-4473.130,15823.68,9667.91,3956.84,2417.48,-2.152,0.981,-146.726,0.286398950,0.002826284,0.020445282,-0.957888100,456530699,665
ROVER,36,848,-1,-3431.035,-3356.545,-27.875,-275470.303,8143454.678,-4.647350635,-4.702300086,137.385006059,-4473.125,15825.21,9666.71,3957.23,2417.19,-1.978,1.339,-136.675,0.369248720,0.004485288,0.020350425,-0.929096940,456530861,665
ROVER,36,854,-1,-3431.376,-3356.893,-27.883,-275470.644,8143454.330,-4.647356385,-4.702305903,137.385000190,-4473.117,15826.58,9665.32,3957.57,2416.84,-1.665,1.757,-131.426,0.411419030,0.008000108,0.019546180,-0.911201600,456531022,665
ROVER,36,860,-1,-3431.677,-3357.275,-27.898,-275470.945,8143453.948,-4.647361463,-4.702311041,137.384993738,-4473.102,15827.78,9663.79,3957.87,2416.46,-1.078,2.639,-124.101,0.468741330,0.015934428,0.019105222,-0.882985060,456531192,665
ROVER,36,866,-1,-3431.925,-3357.693,-27.919,-275471.193,8143453.530,-4.647365648,-4.702315275,137.384986680,-4473.081,15828.77,9662.12,3958.12,2416.04,-0.652,3.151,-116.387,0.526974000,0.020370668,0.019323137,-0.849417450,456531351,665
ROVER,36,872,-1,-3432.186,-3358.103,-27.941,-275471.454,8143453.120,-4.647370056,-4.702319734,137.384979772,-4473.059,15829.82,9660.48,3958.38,2415.63,-0.970,2.984,-128.552,0.434069900,0.019781329,0.018923994,-0.900463160,456531394,665
ROVER,36,878,-1,-3432.523,-3358.453,-27.961,-275471.791,8143452.770,-4.647375729,-4.702325474,137.384973862,-4473.039,15831.16,9659.08,3958.72,2415.28,-1.292,3.052,-138.329,0.355818360,0.020876233,0.019999826,-0.934107840,456531429,665
ROVER,36,884,-1,-3432.876,-3358.788,-27.984,-275472.144,8143452.435,-4.647381691,-4.702331505,137.384968219,-4473.016,15832.58,9657.74,3959.07,2414.94,-0.672,3.483,-133.729,0.392879340,0.025644700,0.017328350,-0.919069050,456531594,665
ROVER,36,890,-1,-3433.197,-3359.153,-28.011,-275472.465,8143452.070,-4.647387107,-4.702336985,137.384962057,-4472.989,15833.86,9656.28,3959.39,2414.58,-0.320,3.942,-128.007,0.438139770,0.029695828,0.017581810,-0.898244140,456531624,665
ROVER,36,896,-1,-3433.532,-3359.504,-28.039,-275472.800,8143451.719,-4.647392753,-4.702342697,137.384956132,-4472.961,15835.20,9654.88,3959.72,2414.23,-0.941,4.016,-138.172,0.357002820,0.029802486,0.020175477,-0.933409750,456531664,665
ROVER,36,902,-1,-3433.924,-3359.791,-28.065,-275473.192,8143451.432,-4.647399368,-4.702349390,137.384951293,-4472.935,15836.77,9653.73,3960.12,2413.94,-1.433,3.280,-148.746,0.269588380,0.024188925,0.019742448,-0.962469340,456531824,665
ROVER,36,908,-1,-3434.364,-3359.996,-28.091,-275473.632,8143451.227,-4.647406796,-4.702356905,137.384947837,-4472.909,15838.53,9652.91,3960.56,2413.73,-2.396,3.422,-160.773,0.167502030,0.025938304,0.025589498,-0.985198200,456531861,665
ROVER,36,914,-1,-3434.827,-3360.143,-28.115,-275474.095,8143451.080,-4.647414612,-4.702364813,137.384945360,-4472.885,15840.38,9652.32,3961.02,2413.59,-2.661,3.255,-163.382,0.145066980,0.024744352,0.027065888,-0.988742000,456531896,665
ROVER,36,920,-1,-3435.281,-3360.317,-28.137,-275474.549,8143450.906,-4.647422268,-4.702372558,137.384942423,-4472.863,15842.20,9651.63,3961.47,2413.41,-2.463,3.090,-153.275,0.231538740,0.021259796,0.027131237,-0.972214900,456532064,665
ROVER,36,926,-1,-3435.707,-3360.553,-28.156,-275474.975,8143450.670,-4.647429444,-4.702379819,137.384938436,-4472.844,15843.90,9650.68,3961.90,2413.18,-2.442,2.573,-147.668,0.278744340,0.015630754,0.026715055,-0.959866460,456532098,665
ROVER,36,932,-1,-3436.106,-3360.830,-28.172,-275475.374,8143450.393,-4.647436188,-4.702386641,137.384933765,-4472.828,15845.50,9649.57,3962.30,2412.90,-2.839,2.155,-142.143,0.324668300,0.009749142,0.029524384,-0.945316730,456532128,665
ROVER,36,938,-1,-3436.503,-3361.112,-28.182,-275475.771,8143450.111,-4.647442887,-4.702393419,137.384929012,-4472.818,15847.09,9648.45,3962.70,2412.62,-3.041,1.339,-146.869,0.285288100,0.003631058,0.028763695,-0.958003200,456532295,665
ROVER,36,944,-1,-3436.925,-3361.356,-28.183,-275476.193,8143449.867,-4.647449997,-4.702400612,137.384924892,-4472.817,15848.77,9647.47,3963.12,2412.37,-3.313,0.266,-152.206,0.240140800,-0.004688888,0.028616967,-0.970304850,456532325,665
ROVER,36,950,-1,-3437.370,-3361.550,-28.178,-275476.638,8143449.673,-4.647457514,-4.702408217,137.384921610,-4472.822,15850.55,9646.69,3963.56,2412.18,-3.172,-0.304,-159.887,0.174482210,-0.007446189,0.026787562,-0.984267700,456532360,665
ROVER,36,956,-1,-3437.836,-3361.693,-28.173,-275477.104,8143449.530,-4.647465368,-4.702416164,137.384919198,-4472.827,15852.42,9646.12,3964.03,2412.04,-3.175,0.040,-165.018,0.130326240,-0.003269650,0.027512513,-0.991084000,456532524,665
ROVER,36,962,-1,-3438.312,-3361.794,-28.169,-275477.580,8143449.429,-4.647473407,-4.702424297,137.384917496,-4472.831,15854.32,9645.72,3964.51,2411.94,-2.920,0.331,-170.083,0.086475360,0.000674295,0.025632419,-0.995923940,456532554,665
ROVER,36,968,-1,-3438.795,-3361.853,-28.168,-275478.063,8143449.370,-4.647481554,-4.702432539,137.384916497,-4472.832,15856.25,9645.48,3964.99,2411.88,-3.203,0.475,-175.203,0.041950192,0.002968525,0.028100394,-0.998720050,456532585,665
ROVER,36,974,-1,-3439.281,-3361.889,-28.170,-275478.549,8143449.334,-4.647489752,-4.702440833,137.384915903,-4472.830,15858.20,9645.34,3965.47,2411.84,-2.945,1.183,-175.593,0.038700690,0.009326697,0.026073115,-0.998867100,456532745,665
ROVER,36,980,-1,-3439.767,-3361.923,-28.177,-275479.035,8143449.300,-4.647497950,-4.702449127,137.384915316,-4472.823,15860.14,9645.20,3965.96,2411.81,-3.034,1.579,-175.605,0.038695040,0.012746734,0.026975347,-0.998805600,456532774,665
ROVER,36,986,-1,-3440.253,-3361.958,-28.186,-275479.521,8143449.265,-4.647506138,-4.702457411,137.384914727,-4472.814,15862.08,9645.06,3966.45,2411.77,-2.936,1.772,-175.251,0.041808378,0.014380428,0.026237350,-0.998677550,456532801,665
ROVER,36,992,-1,-3440.738,-3361.995,-28.199,-275480.006,8143449.228,-4.647514331,-4.702465700,137.384914101,-4472.801,15864.02,9644.91,3966.93,2411.73,-2.987,2.121,-174.962,0.044413760,0.017334789,0.026848279,-0.998501900,456532955,665
ROVER,36,998,-1,-3441.224,-3362.034,-28.212,-275480.492,8143449.189,-4.647522522,-4.702473987,137.384913453,-4472.788,15865.97,9644.76,3967.42,2411.70,-3.425,1.774,-175.049,0.043632705,0.014170920,0.030524490,-0.998480700,456532984,665
ROVER,36,1004,-1,-3441.709,-3362.073,-28.224,-275480.977,8143449.150,-4.647530702,-4.702482263,137.384912790,-4472.776,15867.91,9644.60,3967.90,2411.66,-3.461,2.115,-174.860,0.045371823,0.017070686,0.030989312,-0.998343470,456533013,665
ROVER,36,1010,-1,-3442.194,-3362.106,-28.240,-275481.462,8143449.117,-4.647538899,-4.702490556,137.384912235,-4472.760,15869.85,9644.47,3968.39,2411.62,-3.776,2.642,-176.723,0.029326024,0.022087890,0.033579074,-0.998761530,456533171,665
ROVER,36,1016,-1,-3442.681,-3362.118,-28.264,-275481.949,8143449.105,-4.647547105,-4.702498858,137.384912028,-4472.736,15871.80,9644.42,3968.87,2411.61,-3.568,4.108,-179.453,0.005880331,0.035677650,0.031286113,-0.998856200,456533200,665
ROVER,36,1022,-1,-3443.166,-3362.108,-28.294,-275482.434,8143449.115,-4.647555297,-4.702507146,137.384912200,-4472.706,15873.74,9644.46,3969.36,2411.62,-3.930,4.398,177.760,0.018207680,-0.039011102,-0.033507086,0.998510840,456533230,665
ROVER,36,1028,-1,-3443.651,-3362.120,-28.334,-275482.919,8143449.103,-4.647563478,-4.702515423,137.384911995,-4472.666,15875.68,9644.41,3969.84,2411.61,-3.167,5.604,-173.580,0.057257995,0.047241915,0.030296573,-0.996780750,456533396,665
ROVER,36,1034,-1,-3444.129,-3362.203,-28.379,-275483.397,8143449.020,-4.647571537,-4.702523576,137.384910598,-4472.621,15877.59,9644.08,3970.32,2411.53,-2.538,6.087,-165.952,0.123248820,0.049982130,0.028441830,-0.990708100,456533556,665
